2.6129,10,175,225,4,18,450,20
11.368,10,375,550,6,22,450,20
6.6846,10,180,75,7,24,450,20
1.2359,10,595,525,4,12,450,20
34.363,10,220,500,8,24,450,20
0.094058,10,565,350,2,18,450,20
16.79,10,320,325,4,24,450,20
10.271,10,515,375,5,24,450,20
23.874,10,300,425,4,24,450,20
1.7371,10,525,800,3,14,450,20
5.3657,10,300,675,5,20,450,20
0.41209,10,335,275,7,22,450,20
5.7273,10,315,475,5,20,450,20
17.298,10,305,75,8,20,450,20
33.111,10,180,400,8,16,450,20
2.8565,10,115,175,4,20,450,20
1.7359,10,375,325,6,16,450,20
11.741,10,370,125,8,20,450,20
2.8582,10,600,525,8,22,450,20
4.9423,10,360,450,5,20,450,20
2.47,10,290,500,4,12,450,20
9.0348,10,290,425,3,18,450,20
3.1155,10,220,275,4,20,450,20
9.7003,10,450,550,3,20,450,20
5.5074,10,410,275,8,20,450,20
0.33322,10,540,550,5,20,450,20
12.833,10,475,700,7,16,450,20
3.6966,10,65,250,2,18,450,20
4.9787,10,395,225,6,24,450,20
1.9494,10,530,475,5,14,450,20
5.23,10,380,400,7,12,450,20
4.8874,10,275,675,8,20,450,20
21.907,10,370,450,8,24,450,20
1.1663,10,455,450,7,14,450,20
2.5489,10,475,125,5,18,450,20
4.1059,10,160,150,3,18,450,20
2.7011,10,185,750,5,12,450,20
4.6164,10,80,400,3,16,450,20
14.528,10,370,100,9.8,12,450,20
38.758,10,365,750,9.8,14,450,20
8.9257,10,60,100,3,24,450,20
3.1505,10,560,500,8,20,450,20
9.4296,10,490,50,8,20,450,20
4.0863,10,270,475,8,20,450,20
3.5382,10,300,650,5,12,450,20
41.993,10,120,175,9.8,14,450,20
4.2545,10,475,100,8,14,450,20
14.757,10,115,475,6,16,450,20
1.0119,10,505,725,4,14,450,20
22.224,10,70,675,8,14,450,20
16.669,10,190,500,2,18,450,20
12.298,10,320,575,6,16,450,20
1.2319,10,465,375,3,16,450,20
2.9764,10,580,750,2,14,450,20
0.41069,10,375,600,4,16,450,20
27.914,10,145,675,7,14,450,20
1.9141,10,395,400,2,12,450,20
15.723,10,135,125,8,22,450,20
0.58655,10,330,400,6,18,450,20
0.098859,10,455,225,7,12,450,20
15.727,10,180,350,3,22,450,20
14.138,10,480,775,9.8,18,450,20
10.446,10,510,375,5,24,450,20
5.6681,10,205,775,2,12,450,20
1.0492,10,290,625,6,20,450,20
27.8,10,355,550,8,12,450,20
7.2133,10,90,450,6,22,450,20
3.8147,10,55,400,4,18,450,20
0.64307,10,105,525,9.8,12,450,20
44.472,10,220,775,5,24,450,20
0.0022681,10,305,250,2,12,450,20
0.27538,10,450,425,6,18,450,20
1.424,10,415,575,5,18,450,20
31.95,10,215,575,9.8,14,450,20
16.233,10,555,775,4,22,450,20
12.267,10,405,800,6,14,450,20
9.9303,10,220,700,3,16,450,20
13.759,10,125,575,2,16,450,20
1.5652,10,310,475,5,18,450,20
11.322,10,195,675,7,20,450,20
14.94,10,385,325,9.8,18,450,20
1.2864,10,315,150,4,12,450,20
8.2742,10,525,600,9.8,22,450,20
1.6415,10,590,275,7,16,450,20
0.068943,10,480,425,6,20,450,20
6.6032,10,345,350,9.8,20,450,20
12.489,10,210,450,5,22,450,20
15.549,10,215,600,6,18,450,20
34.343,10,165,375,8,16,450,20
2.4313,10,415,475,4,12,450,20
30.316,10,140,400,8,14,450,20
18.254,10,70,650,8,22,450,20
43.305,10,310,800,6,24,450,20
16.016,10,190,550,5,22,450,20
30.788,10,335,425,2,24,450,20
13.122,10,155,725,9.8,14,450,20
0.72182,10,125,275,4,12,450,20
5.1496,10,100,475,4,18,450,20
4.3013,10,325,50,3,14,450,20
1.0627,10,295,275,4,12,450,20
0.68367,10,585,300,7,22,450,20
0.60635,10,575,50,5,24,450,20
12.414,10,585,800,6,22,450,20
2.4871,10,455,375,3,18,450,20
16.707,10,385,400,8,24,450,20
3.471,10,50,750,6,14,450,20
2.4525,10,520,125,5,18,450,20
13.248,10,230,300,5,24,450,20
1.3412,10,475,200,5,20,450,20
3.6938,10,380,375,4,18,450,20
8.4104,10,230,725,5,14,450,20
0.18587,10,500,300,2,16,450,20
3.4707,10,210,800,3,12,450,20
3.0869,10,85,525,8,12,450,20
18.49,10,90,750,4,20,450,20
1.2446,10,460,150,4,20,450,20
22.036,10,245,300,9.8,12,450,20
40.146,10,65,250,9.8,14,450,20
1.4136,10,535,225,5,20,450,20
14.48,10,245,600,6,22,450,20
0.39223,10,570,225,4,16,450,20
11.879,10,310,700,2,16,450,20
10.547,10,395,500,7,12,450,20
18.393,10,500,550,8,24,450,20
13.947,10,310,725,6,12,450,20
5.421,10,260,425,8,20,450,20
2.0184,10,540,525,8,12,450,20
1.136,10,410,225,5,16,450,20
0.7665,10,550,425,5,18,450,20
15.929,10,470,675,9.8,22,450,20
4.2288,10,570,600,7,18,450,20
11.361,10,230,300,6,24,450,20
15.115,10,510,300,2,24,450,20
0.41604,10,545,350,5,18,450,20
17.736,10,465,375,3,24,450,20
50.589,10,155,800,4,24,450,20
7.0489,10,485,575,7,22,450,20
2.2444,10,355,525,8,20,450,20
17.754,10,70,300,4,24,450,20
18.089,10,150,75,6,18,450,20
4.3831,10,195,250,5,18,450,20
6.845,10,260,400,7,22,450,20
1.5851,10,500,550,5,18,450,20
22.432,10,210,300,8,18,450,20
8.5188,10,150,475,6,22,450,20
7.4369,10,340,175,7,18,450,20
0.17214,10,495,350,8,22,450,20
28.645,10,270,600,7,14,450,20
3.9462,10,70,50,6,24,450,20
0.022821,10,480,250,4,18,450,20
7.0102,10,165,75,5,12,450,20
12.936,10,275,100,8,12,450,20
8.2032,10,355,150,7,20,450,20
14.856,10,590,450,3,24,450,20
32.864,10,310,775,9.8,16,450,20
21.552,10,390,550,8,16,450,20
27.617,10,305,550,3,22,450,20
1.3014,10,490,50,2,12,450,20
0.57111,10,505,550,6,20,450,20
3.1019,10,475,200,8,16,450,20
6.1615,10,80,400,6,20,450,20
0.64833,10,455,575,3,14,450,20
2.9394,10,450,700,8,20,450,20
12.902,10,280,325,7,24,450,20
3.2779,10,80,800,7,20,450,20
38.011,10,290,700,6,24,450,20
1.0291,10,295,300,5,18,450,20
0.75171,10,455,275,4,18,450,20
6.7773,10,520,325,6,24,450,20
1.7511,10,165,750,5,12,450,20
2.2112,10,330,725,3,14,450,20
1.8214,10,375,425,5,12,450,20
6.1168,10,510,225,2,22,450,20
4.8308,10,350,400,2,16,450,20
0.35674,10,345,175,4,14,450,20
3.376,10,535,650,4,20,450,20
9.3755,10,570,400,5,24,450,20
14.148,10,240,125,8,12,450,20
1.2268,10,500,725,7,20,450,20
11.362,10,530,675,9.8,22,450,20
44.478,10,95,750,6,24,450,20
0.93285,10,485,225,5,20,450,20
17.164,10,120,650,9.8,14,450,20
1.9093,10,435,525,3,12,450,20
11.822,10,160,800,2,14,450,20
24.908,10,360,525,5,24,450,20
24.519,10,280,375,3,24,450,20
5.279,10,510,50,6,22,450,20
4.9797,10,225,625,5,20,450,20
12.676,10,440,700,7,18,450,20
0.46503,10,80,325,4,14,450,20
3.5962,10,415,275,5,22,450,20
6.883,10,485,325,7,24,450,20
1.8656,10,400,125,2,16,450,20
7.1995,10,400,600,3,18,450,20
8.9215,10,330,200,4,24,450,20
4.3626,10,195,175,4,14,450,20
1.3926,10,130,150,7,24,450,20
8.1832,10,385,600,3,18,450,20
30.134,10,380,575,4,24,450,20
2.1427,10,505,250,5,12,450,20
3.2666,10,80,675,8,12,450,20
18.682,10,150,175,7,14,450,20
5.4175,10,580,275,9.8,20,450,20
0.54675,10,580,650,8,12,450,20
0.019913,10,370,225,5,18,450,20
26.793,10,280,800,7,18,450,20
3.1805,10,585,800,2,14,450,20
24.835,10,195,300,8,14,450,20
4.0549,10,75,200,4,18,450,20
10.51,10,75,525,6,22,450,20
29.138,10,555,800,5,24,450,20
35.165,10,325,625,8,12,450,20
16.664,10,85,675,6,22,450,20
1.909,10,50,150,2,16,450,20
17.486,10,90,350,5,24,450,20
1.3362,10,545,400,7,22,450,20
2.1825,10,600,225,6,20,450,20
8.8672,10,260,725,5,14,450,20
20.783,10,540,525,3,24,450,20
12.355,10,145,150,6,14,450,20
0.36348,10,370,175,2,18,450,20
7.6398,10,180,500,3,16,450,20
17.712,10,365,225,9.8,14,450,20
0.45645,10,405,525,5,12,450,20
26.285,10,345,550,6,24,450,20
7.5071,10,410,100,7,18,450,20
0.99397,10,400,175,3,20,450,20
0.85315,10,590,325,8,22,450,20
4.8256,10,305,475,6,12,450,20
4.5255,10,65,775,9.8,18,450,20
62.417,10,95,800,2,24,450,20
1.4764,10,475,475,4,14,450,20
14.567,10,505,500,6,24,450,20
3.6123,10,120,275,2,18,450,20
24.684,10,205,50,8,20,450,20
5.4195,10,85,75,2,16,450,20
11.779,10,430,650,7,22,450,20
16.313,10,120,125,9.8,22,450,20
13.385,10,395,200,9.8,12,450,20
31.593,10,400,750,9.8,16,450,20
28.291,10,300,600,2,20,450,20
4.3293,10,265,700,2,12,450,20
0.10072,10,600,225,5,16,450,20
8.8777,10,285,200,7,20,450,20
4.2616,10,280,125,4,16,450,20
3.2467,10,170,150,5,22,450,20
0.70919,10,575,400,2,14,450,20
32.947,10,105,75,8,18,450,20
1.6376,10,500,150,7,16,450,20
8.8506,10,375,50,6,20,450,20
3.8357,10,120,600,5,18,450,20
0.28243,10,410,175,4,20,450,20
10.37,10,125,575,7,22,450,20
5.681,10,490,350,2,20,450,20
2.0277,10,565,225,8,12,450,20
0.75433,10,255,450,5,12,450,20
22.087,10,70,50,7,20,450,20
3.7857,10,580,800,7,18,450,20
3.5666,10,210,200,6,22,450,20
22.024,10,240,550,9.8,12,450,20
6.0967,10,165,150,4,18,450,20
34.358,10,120,125,8,16,450,20
8.134,10,260,225,5,24,450,20
5.7026,10,255,700,5,18,450,20
1.4843,10,305,275,5,20,450,20
22.28,10,110,425,5,24,450,20
30.204,10,320,500,8,24,450,20
13.084,10,340,50,7,20,450,20
2.3332,10,385,600,2,12,450,20
1.6665,10,425,300,6,12,450,20
11.469,10,465,625,7,16,450,20
11.001,10,200,675,7,20,450,20
13.012,10,85,400,6,16,450,20
1.5654,10,345,150,3,18,450,20
16.654,10,295,350,8,24,450,20
1.1808,10,350,350,6,20,450,20
19.696,10,285,425,8,16,450,20
1.4788,10,495,200,6,18,450,20
13.898,10,355,350,3,22,450,20
33.454,10,200,425,2,24,450,20
0.13608,10,375,175,5,12,450,20
2.5029,10,390,475,4,12,450,20
20.292,10,110,325,9.8,12,450,20
0.8481,10,480,275,2,12,450,20
0.34318,10,550,550,3,18,450,20
11.285,10,265,375,9.8,22,450,20
1.6425,10,295,775,4,16,450,20
6.1094,10,590,350,6,24,450,20
3.5981,10,145,550,5,20,450,20
19.027,10,345,425,7,24,450,20
15.928,10,140,175,8,12,450,20
2.312,10,315,100,3,20,450,20
7.0528,10,550,375,8,24,450,20
14.142,10,510,500,7,24,450,20
45.223,10,145,775,5,24,450,20
7.7027,10,225,50,4,20,450,20
4.3496,10,580,575,8,22,450,20
3.4306,10,570,100,6,22,450,20
1.022,10,580,575,6,20,450,20
10.104,10,460,500,8,16,450,20
7.8115,10,130,225,3,22,450,20
10.673,10,330,500,4,20,450,20
13.288,10,345,500,5,22,450,20
12.208,10,50,675,6,18,450,20
28.021,10,110,175,9.8,20,450,20
30.823,10,65,625,2,20,450,20
1.4098,10,65,325,7,22,450,20
20.778,10,60,575,2,18,450,20
21.826,10,60,650,9.8,18,450,20
0.52624,10,570,150,5,14,450,20
2.4486,10,360,475,4,14,450,20
2.0784,10,230,100,2,20,450,20
2.6726,10,115,550,2,12,450,20
14.027,10,475,400,9.8,14,450,20
18.08,10,75,75,6,16,450,20
1.2596,10,385,525,7,20,450,20
5.941,10,285,500,6,18,450,20
20.075,10,325,700,2,18,450,20
52.628,10,205,800,2,22,450,20
5.0614,10,460,625,6,14,450,20
16.265,10,320,450,4,22,450,20
16.05,10,350,275,3,24,450,20
2.7725,10,460,425,3,18,450,20
3.5683,10,585,575,9.8,20,450,20
1.7446,10,385,450,5,18,450,20
1.2604,10,450,200,4,12,450,20
20.479,10,320,700,2,18,450,20
52.431,10,345,800,3,24,450,20
11.831,10,235,200,7,14,450,20
23.99,10,335,500,8,12,450,20
19.848,10,270,125,8,18,450,20
2.7382,10,480,425,8,22,450,20
21.451,10,345,475,8,14,450,20
7.2529,10,210,325,6,16,450,20
26.446,10,65,475,5,24,450,20
25.303,10,325,400,3,24,450,20
35.743,10,210,550,2,22,450,20
2.8494,10,450,650,5,20,450,20
14.444,10,210,500,5,22,450,20
1.9661,10,555,625,4,16,450,20
7.3396,10,545,600,9.8,22,450,20
20.708,10,235,425,6,24,450,20
0.23917,10,260,325,5,16,450,20
3.4999,10,70,550,2,12,450,20
0.19064,10,365,500,5,14,450,20
30.98,10,430,600,9.8,14,450,20
12.43,10,55,725,7,14,450,20
22.774,10,175,700,9.8,18,450,20
28.235,10,275,375,2,24,450,20
0.020497,10,485,625,2,14,450,20
17.573,10,280,675,7,22,450,20
1.9402,10,385,600,5,18,450,20
14.415,10,220,400,7,18,450,20
22.962,10,240,400,2,22,450,20
57.238,10,225,575,9.8,24,450,20
2.4575,10,560,50,5,16,450,20
12.181,10,180,200,6,18,450,20
15.469,10,565,800,9.8,22,450,20
10.077,10,285,575,6,18,450,20
14.198,10,320,125,8,20,450,20
6.4935,10,430,475,7,22,450,20
9.5296,10,185,100,6,22,450,20
2.2232,10,425,75,3,20,450,20
18.931,10,60,325,2,22,450,20
3.9097,10,390,75,5,16,450,20
0.24388,10,575,550,5,20,450,20
1.3928,10,430,775,7,20,450,20
27.941,10,450,675,9.8,12,450,20
0.18144,10,290,250,2,12,450,20
3.6471,10,530,600,6,18,450,20
39.783,10,280,575,8,24,450,20
21.731,10,200,375,9.8,12,450,20
21.521,10,505,425,2,24,450,20
2.4475,10,555,775,8,12,450,20
16.78,10,595,625,8,24,450,20
2.2148,10,545,650,5,16,450,20
41.051,10,285,725,9.8,22,450,20
9.2351,10,350,225,2,22,450,20
7.462,10,205,650,9.8,20,450,20
0.1459,10,465,800,7,20,450,20
2.4955,10,185,525,2,12,450,20
5.363,10,355,75,6,14,450,20
3.4682,10,525,400,8,20,450,20
5.9272,10,60,425,3,16,450,20
8.562,10,420,425,3,20,450,20
0.065472,10,340,350,6,12,450,20
8.5679,10,495,800,7,18,450,20
18.465,10,200,775,3,18,450,20
17.724,10,255,425,8,18,450,20
1.377,10,470,625,5,14,450,20
23.846,10,340,550,9.8,22,450,20
6.4287,10,210,725,5,18,450,20
18.18,10,260,300,8,16,450,20
42.644,10,325,800,6,24,450,20
29.528,10,395,775,9.8,22,450,20
5.1021,10,305,100,6,12,450,20
0.084666,10,285,700,4,16,450,20
0.01025,10,560,600,3,12,450,20
13.343,10,395,650,6,22,450,20
25.484,10,195,750,6,16,450,20
2.139,10,590,750,6,16,450,20
7.3802,10,545,500,4,22,450,20
3.2296,10,385,500,2,14,450,20
2.5907,10,345,475,4,12,450,20
1.9949,10,500,175,6,18,450,20
10.168,10,435,575,8,22,450,20
36.83,10,205,775,8,14,450,20
33.315,10,400,750,9.8,12,450,20
11.792,10,460,250,3,24,450,20
0.30822,10,110,375,8,22,450,20
1.3894,10,560,225,8,24,450,20
21.431,10,355,575,7,14,450,20
31.007,10,455,725,7,24,450,20
13.46,10,430,350,9.8,18,450,20
2.1687,10,140,525,6,12,450,20
0.94026,10,555,575,3,14,450,20
9.2898,10,215,50,4,16,450,20
3.2039,10,315,325,5,20,450,20
1.7337,10,570,775,5,18,450,20
24.772,10,315,650,8,18,450,20
3.9467,10,195,200,4,16,450,20
3.5529,10,465,75,7,24,450,20
1.8639,10,470,300,5,16,450,20
2.3448,10,585,625,2,14,450,20
1.4643,10,570,125,3,20,450,20
31.257,10,230,650,9.8,14,450,20
11.917,10,170,725,7,20,450,20
42.548,10,255,600,3,24,450,20
6.4792,10,160,75,2,16,450,20
5.8096,10,160,650,6,20,450,20
17.767,10,130,675,3,18,450,20
4.4145,10,525,250,8,20,450,20
12.983,10,325,425,3,20,450,20
12.535,10,400,575,8,22,450,20
0.54834,10,205,325,4,12,450,20
8.004,10,50,250,8,24,450,20
2.1341,10,115,450,5,20,450,20
9.0363,10,210,100,6,22,450,20
31.276,10,325,700,2,20,450,20
24.304,10,365,550,3,22,450,20
2.7498,10,330,450,3,12,450,20
6.5678,10,460,475,9.8,22,450,20
32.823,10,260,425,2,24,450,20
46.968,10,320,775,2,22,450,20
8.1793,10,450,375,4,22,450,20
5.9657,10,315,700,2,14,450,20
37.504,10,450,775,8,24,450,20
0.53026,10,330,225,4,18,450,20
17.758,10,215,725,3,18,450,20
18.364,10,185,225,7,18,450,20
16.408,10,80,750,6,16,450,20
14.386,10,445,50,9.8,20,450,20
15.063,10,285,600,6,14,450,20
5.2676,10,110,125,2,22,450,20
4.1597,10,340,125,5,20,450,20
0.46248,10,270,300,5,14,450,20
2.6487,10,560,100,8,16,450,20
2.0184,10,190,675,5,12,450,20
0.60731,10,500,625,4,18,450,20
1.6279,10,365,350,2,12,450,20
0.74384,10,570,350,5,18,450,20
9.84,10,120,75,4,16,450,20
1.4269,10,145,475,3,12,450,20
0.5291,10,360,700,6,20,450,20
22.009,10,145,525,7,14,450,20
42.976,10,140,200,9.8,14,450,20
39.294,10,360,775,6,24,450,20
17.244,10,155,750,4,20,450,20
3.4225,10,265,800,3,14,450,20
39.671,10,290,575,3,24,450,20
12.729,10,345,600,6,16,450,20
0.18976,10,560,375,3,14,450,20
35.243,10,400,600,3,24,450,20
3.5558,10,175,675,3,12,450,20
9.1854,10,165,200,7,12,450,20
8.9003,10,65,800,8,14,450,20
13.397,10,230,200,8,12,450,20
30.174,10,320,525,9.8,16,450,20
22.42,10,275,600,7,12,450,20
0.28757,10,540,575,2,12,450,20
6.7621,10,185,75,3,14,450,20
47.067,10,110,750,9.8,22,450,20
26.179,10,240,500,9.8,22,450,20
4.8925,10,370,325,2,18,450,20
0.65123,10,580,675,8,12,450,20
0.25205,10,455,200,6,16,450,20
19.81,10,225,725,6,18,450,20
7.989,10,90,650,3,14,450,20
17.663,10,105,600,5,22,450,20
1.4765,10,480,100,3,20,450,20
19.234,10,330,475,2,20,450,20
6.7372,10,105,125,4,14,450,20
32.847,10,105,125,8,18,450,20
17.988,10,120,725,6,22,450,20
26.82,10,560,600,2,24,450,20
11.727,10,475,125,9.8,18,450,20
29.081,10,435,625,8,24,450,20
16.695,10,205,100,9.8,22,450,20
2.2136,10,585,225,6,20,450,20
35.271,10,130,500,3,24,450,20
13.508,10,175,625,8,20,450,20
13.544,10,100,450,6,18,450,20
2.5675,10,250,150,2,18,450,20
5.7554,10,50,400,6,14,450,20
1.1971,10,545,700,4,18,450,20
16.733,10,255,75,9.8,22,450,20
10.041,10,490,150,9.8,20,450,20
4.2387,10,555,575,9.8,20,450,20
0.88138,10,460,225,6,16,450,20
25.824,10,90,125,8,20,450,20
0.21335,10,520,150,3,14,450,20
9.2709,10,135,50,4,14,450,20
17.273,10,65,75,8,22,450,20
36.891,10,80,275,8,16,450,20
0.55301,10,510,650,4,14,450,20
57.101,10,60,725,2,24,450,20
4.4267,10,70,525,4,16,450,20
8.6638,10,375,125,8,22,450,20
0.40046,10,245,425,6,20,450,20
2.2675,10,285,350,4,14,450,20
18.884,10,395,700,7,12,450,20
21.215,10,525,575,9.8,24,450,20
15.03,10,415,800,7,18,450,20
46.878,10,205,750,9.8,22,450,20
13.064,10,215,200,7,20,450,20
1.3692,10,505,275,6,20,450,20
34.339,10,195,225,9.8,18,450,20
23.056,10,170,750,5,22,450,20
5.4834,10,195,150,4,18,450,20
9.3306,10,385,125,8,16,450,20
7.647,10,315,400,3,18,450,20
15.53,10,345,325,2,22,450,20
1.9543,10,585,500,3,20,450,20
6.7148,10,495,475,8,18,450,20
56.529,10,240,775,8,24,450,20
33.266,10,550,700,2,24,450,20
1.0223,10,220,250,2,12,450,20
19.508,10,335,450,8,14,450,20
19.262,10,200,750,7,22,450,20
1.1203,10,440,250,4,16,450,20
13.944,10,200,250,7,14,450,20
13.846,10,290,575,6,16,450,20
0.30385,10,430,225,2,14,450,20
3.007,10,245,525,5,16,450,20
5.9387,10,510,550,3,20,450,20
11.143,10,155,325,6,16,450,20
31.401,10,270,775,8,12,450,20
14.985,10,490,775,8,22,450,20
1.6133,10,395,450,5,14,450,20
11.679,10,545,650,4,22,450,20
18.267,10,285,450,9.8,18,450,20
2.9135,10,55,125,2,16,450,20
19.945,10,90,125,7,14,450,20
5.4801,10,390,400,9.8,20,450,20
0.99353,10,405,250,7,22,450,20
1.6354,10,285,150,5,22,450,20
18.664,10,335,425,6,24,450,20
32.592,10,385,725,8,16,450,20
20.976,10,570,675,5,24,450,20
14.122,10,85,150,8,22,450,20
2.5106,10,585,650,5,18,450,20
6.1705,10,400,175,2,22,450,20
15.174,10,70,275,9.8,24,450,20
1.7194,10,600,650,5,16,450,20
36.952,10,275,675,6,24,450,20
7.1142,10,280,250,8,24,450,20
19.202,10,395,625,7,16,450,20
11.947,10,150,525,4,20,450,20
10.442,10,400,150,2,24,450,20
16.486,10,370,725,6,22,450,20
6.191,10,155,525,4,18,450,20
4.7081,10,555,450,2,20,450,20
37.812,10,275,775,2,20,450,20
17.887,10,575,675,2,22,450,20
9.6006,10,555,600,4,22,450,20
4.5577,10,515,475,8,16,450,20
3.4879,10,375,500,2,14,450,20
3.181,10,390,525,2,14,450,20
1.798,10,385,75,2,22,450,20
40.813,10,265,625,2,22,450,20
0.043147,10,440,275,6,18,450,20
6.8252,10,360,125,7,16,450,20
15.567,10,200,775,9.8,18,450,20
2.1944,10,350,250,2,18,450,20
8.0415,10,160,250,7,12,450,20
5.7614,10,520,100,9.8,12,450,20
3.6965,10,595,650,3,20,450,20
3.6562,10,75,575,3,12,450,20
0.38564,10,535,600,2,12,450,20
2.6105,10,315,125,4,20,450,20
1.3465,10,400,525,7,20,450,20
11.797,10,235,350,7,18,450,20
20.179,10,375,350,3,24,450,20
40.054,10,120,300,9.8,18,450,20
13.775,10,95,500,7,20,450,20
3.6451,10,310,150,5,20,450,20
15.567,10,200,775,9.8,18,450,20
31.883,10,250,625,2,20,450,20
19.312,10,530,725,3,22,450,20
63.518,10,215,625,9.8,24,450,20
0.99425,10,470,300,8,22,450,20
19.828,10,145,275,8,20,450,20
2.9077,10,55,425,5,16,450,20
17.489,10,325,50,9.8,12,450,20
2.0482,10,420,200,7,24,450,20
0.68379,10,430,50,3,22,450,20
7.4678,10,315,125,6,20,450,20
1.9188,10,280,200,3,20,450,20
14.909,10,465,775,7,22,450,20
0.69148,10,490,100,4,14,450,20
19.53,10,305,550,7,12,450,20
0.0304,10,425,175,6,14,450,20
4.7668,10,300,100,5,14,450,20
7.3819,10,260,75,5,14,450,20
0.36694,10,545,175,7,24,450,20
24.768,10,75,600,4,22,450,20
9.7564,10,525,675,8,18,450,20
6.74,10,420,375,5,22,450,20
7.4803,10,545,775,8,14,450,20
6.503,10,125,150,4,18,450,20
5.686,10,195,225,7,22,450,20
27.983,10,195,675,4,22,450,20
0.23942,10,235,175,8,24,450,20
1.1859,10,475,475,2,12,450,20
13.408,10,55,275,5,24,450,20
1.5248,10,575,50,3,14,450,20
2.0458,10,525,525,7,20,450,20
27.792,10,200,525,3,22,450,20
2.9315,10,500,575,7,12,450,20
23.225,10,130,400,7,18,450,20
1.4725,10,105,350,4,18,450,20
11.946,10,160,525,7,20,450,20
36.895,10,495,750,3,24,450,20
13.697,10,350,100,8,20,450,20
28.879,10,180,125,8,18,450,20
1.6058,10,510,50,3,14,450,20
2.357,10,475,750,5,14,450,20
16.42,10,140,125,6,16,450,20
19.072,10,185,425,9.8,12,450,20
1.2071,10,490,200,6,14,450,20
2.3455,10,415,300,4,14,450,20
1.7806,10,235,375,4,14,450,20
2.9617,10,565,500,7,22,450,20
12.017,10,240,675,6,12,450,20
18.825,10,250,625,5,22,450,20
23.728,10,85,200,8,20,450,20
44.619,10,185,550,2,24,450,20
6.2486,10,220,600,5,16,450,20
3.7916,10,85,250,5,20,450,20
14.175,10,335,125,8,18,450,20
6.1155,10,255,700,8,20,450,20
0.80779,10,95,150,4,22,450,20
11.458,10,80,200,6,20,450,20
0.1866,10,135,250,2,16,450,20
1.8241,10,410,725,2,14,450,20
13.203,10,560,525,6,24,450,20
13.751,10,135,450,6,16,450,20
14.797,10,550,725,9.8,16,450,20
6.8173,10,290,100,5,18,450,20
5.4409,10,535,50,7,18,450,20
33.218,10,225,150,9.8,14,450,20
8.5194,10,140,100,4,18,450,20
0.23642,10,545,375,3,18,450,20
5.9867,10,120,650,8,12,450,20
8.7602,10,120,300,4,22,450,20
1.8191,10,430,575,3,16,450,20
8.158,10,110,400,6,14,450,20
24.449,10,55,800,8,16,450,20
0.8016,10,505,325,4,16,450,20
14,10,575,800,5,22,450,20
4.2983,10,355,150,7,12,450,20
32.353,10,375,550,9.8,12,450,20
5.3763,10,255,750,5,20,450,20
4.2775,10,445,50,5,22,450,20
23.633,10,145,300,9.8,12,450,20
13.272,10,160,550,8,12,450,20
17.291,10,150,750,4,20,450,20
46.455,10,110,500,9.8,24,450,20
33.045,10,65,525,4,24,450,20
3.1357,10,455,400,9.8,22,450,20
0.95492,10,545,575,2,16,450,20
0.5518,10,485,800,3,16,450,20
8.6389,10,375,575,3,18,450,20
24.407,10,170,275,9.8,12,450,20
1.2496,10,455,275,4,16,450,20
1.8113,10,65,175,5,12,450,20
1.5629,10,520,125,2,18,450,20
6.3232,10,275,575,9.8,20,450,20
1.1279,10,105,325,5,20,450,20
13.328,10,125,425,9.8,20,450,20
24.316,10,410,600,8,12,450,20
1.9696,10,130,550,6,12,450,20
19.64,10,255,775,6,22,450,20
5.1368,10,75,75,2,16,450,20
0.30619,10,110,525,6,12,450,20
18.568,10,430,400,9.8,14,450,20
2.4486,10,360,475,4,14,450,20
4.1134,10,365,400,7,16,450,20
9.9277,10,155,100,6,22,450,20
1.4782,10,500,200,6,18,450,20
0.98199,10,85,250,3,16,450,20
3.7646,10,160,125,2,18,450,20
20.002,10,65,500,9.8,22,450,20
1.6176,10,455,500,7,20,450,20
5.849,10,280,175,6,16,450,20
6.9631,10,185,475,3,16,450,20
3.1556,10,275,400,6,14,450,20
16.469,10,535,750,9.8,16,450,20
3.9318,10,530,475,6,22,450,20
2.2895,10,540,400,6,22,450,20
15.075,10,185,350,6,24,450,20
1.2378,10,325,200,5,20,450,20
12.847,10,230,550,6,22,450,20
33.128,10,170,400,9.8,18,450,20
0.0081944,10,140,325,5,12,450,20
2.373,10,460,325,6,22,450,20
0.24482,10,520,375,2,14,450,20
33.215,10,60,625,3,22,450,20
4.392,10,265,550,8,20,450,20
3.3054,10,120,200,3,14,450,20
25.942,10,315,675,4,22,450,20
2.5857,10,475,525,3,18,450,20
5.9294,10,55,275,8,22,450,20
13.283,10,425,275,9.8,18,450,20
5.1816,10,245,675,5,18,450,20
1.7834,10,580,450,8,14,450,20
5.3476,10,580,275,5,24,450,20
15.462,10,210,300,7,16,450,20
1.4838,10,535,175,4,18,450,20
1.5806,10,460,125,7,24,450,20
20.456,10,185,400,7,16,450,20
4.6427,10,155,75,2,12,450,20
8.7165,10,100,175,7,12,450,20
13.192,10,315,100,9.8,22,450,20
4.6684,10,270,400,5,20,450,20
21.722,10,300,650,7,18,450,20
3.6306,10,335,200,6,20,450,20
5.4324,10,50,750,9.8,18,450,20
38.377,10,365,725,8,14,450,20
35.103,10,180,575,8,14,450,20
45.417,10,50,300,9.8,16,450,20
13.458,10,265,50,7,22,450,20
0.89592,10,415,150,6,12,450,20
25.249,10,55,500,7,18,450,20
9.0598,10,145,125,5,14,450,20
